order_date,region,category,sales,profit,month-year
10-05-2019,West,Office Supplies,39.96,19.1808,May-2019
10-05-2019,West,Office Supplies,41.04,11.0808,May-2019
10-05-2019,West,Technology,1432,125.3,May-2019
10-05-2019,East,Furniture,349.965,-216.9783,May-2019
10-05-2019,East,Office Supplies,22.32,5.301,May-2019
10-05-2019,West,Office Supplies,158.13,77.4837,May-2019
10-05-2019,West,Technology,43.6,4.36,May-2019
11-05-2019,Central,Furniture,66.112,-84.2928,May-2019
11-05-2019,Central,Technology,58.112,7.264,May-2019
11-05-2019,Central,Technology,100.792,6.2995,May-2019
11-05-2019,Central,Office Supplies,104.58,-172.557,May-2019
11-05-2019,Central,Office Supplies,17.472,5.6784,May-2019
11-05-2019,East,Office Supplies,35.91,9.6957,May-2019
11-05-2019,Central,Technology,46.864,7.6154,May-2019
11-05-2019,Central,Furniture,1212.96,-69.312,May-2019
12-05-2019,Central,Furniture,34.79,10.7849,May-2019
12-05-2019,East,Furniture,700.056,-130.0104,May-2019
13-05-2019,West,Furniture,279.456,20.9592,May-2019
13-05-2019,West,Office Supplies,8,3.84,May-2019
13-05-2019,West,Technology,149.97,52.4895,May-2019
13-05-2019,South,Office Supplies,398.352,-331.96,May-2019
13-05-2019,South,Office Supplies,7.104,2.3976,May-2019
13-05-2019,West,Office Supplies,55.5,9.99,May-2019
14-05-2019,South,Furniture,310.88,23.316,May-2019
16-05-2019,West,Furniture,232.88,17.466,May-2019
16-05-2019,West,Technology,56.4,3.384,May-2019
17-05-2019,Central,Office Supplies,91.68,45.84,May-2019
18-05-2019,East,Technology,779.796,-168.9558,May-2019
18-05-2019,Central,Office Supplies,3.984,1.4442,May-2019
18-05-2019,East,Furniture,149.232,3.7308,May-2019
18-05-2019,East,Office Supplies,15.936,5.7768,May-2019
19-05-2019,Central,Office Supplies,57.42,26.4132,May-2019
19-05-2019,South,Office Supplies,34.2,9.234,May-2019
20-05-2019,East,Furniture,139.86,60.1398,May-2019
20-05-2019,East,Office Supplies,33.28,9.3184,May-2019
20-05-2019,East,Office Supplies,38.52,11.9412,May-2019
20-05-2019,Central,Furniture,10.332,-5.9409,May-2019
20-05-2019,Central,Office Supplies,10.368,3.6288,May-2019
20-05-2019,Central,Office Supplies,66.96,-13.392,May-2019
20-05-2019,Central,Technology,20.784,-3.6372,May-2019
21-05-2019,West,Office Supplies,31.84,10.5072,May-2019
21-05-2019,South,Office Supplies,2715.93,1276.4871,May-2019
21-05-2019,South,Technology,617.97,173.0316,May-2019
21-05-2019,Central,Furniture,107.772,-29.2524,May-2019
21-05-2019,Central,Office Supplies,18.24,-31.008,May-2019
21-05-2019,Central,Office Supplies,56.064,21.024,May-2019
21-05-2019,Central,Office Supplies,4.832,1.6308,May-2019
21-05-2019,East,Office Supplies,245.88,68.8464,May-2019
21-05-2019,East,Office Supplies,447.86,219.4514,May-2019
21-05-2019,East,Office Supplies,17.94,8.7906,May-2019
22-05-2019,South,Technology,135.98,33.995,May-2019
22-05-2019,South,Technology,44.95,12.586,May-2019
23-05-2019,East,Office Supplies,21.168,2.3814,May-2019
23-05-2019,East,Office Supplies,3.282,-2.6256,May-2019
23-05-2019,East,Technology,55.188,-10.1178,May-2019
23-05-2019,East,Office Supplies,208.16,56.2032,May-2019
23-05-2019,East,Office Supplies,17.96,5.837,May-2019
23-05-2019,East,Office Supplies,5.04,0.1512,May-2019
23-05-2019,West,Office Supplies,12.96,6.2208,May-2019
24-05-2019,East,Office Supplies,116.28,56.9772,May-2019
25-05-2019,East,Office Supplies,14.62,6.7252,May-2019
25-05-2019,Central,Furniture,29.32,-24.189,May-2019
25-05-2019,Central,Office Supplies,75.6,-166.32,May-2019
26-05-2019,West,Office Supplies,48.4,23.232,May-2019
26-05-2019,Central,Furniture,359.772,-5.1396,May-2019
26-05-2019,Central,Office Supplies,13.392,3.1806,May-2019
26-05-2019,Central,Office Supplies,102.624,7.6968,May-2019
26-05-2019,West,Furniture,290.666,27.3568,May-2019
26-05-2019,West,Technology,201.584,20.1584,May-2019
26-05-2019,West,Technology,83.984,31.494,May-2019
26-05-2019,West,Furniture,225.296,22.5296,May-2019
27-05-2019,Central,Office Supplies,17.46,-30.555,May-2019
27-05-2019,West,Furniture,567.12,-28.356,May-2019
27-05-2019,West,Office Supplies,359.32,7.1864,May-2019
27-05-2019,West,Technology,99.99,37.9962,May-2019
27-05-2019,West,Technology,1113.504,125.2692,May-2019
28-05-2019,West,Office Supplies,136.96,51.36,May-2019
28-05-2019,West,Technology,27.6,2.208,May-2019
28-05-2019,West,Technology,57.408,5.7408,May-2019
30-05-2019,East,Office Supplies,235.95,77.8635,May-2019
30-05-2019,East,Office Supplies,25.584,8.9544,May-2019
30-05-2019,East,Office Supplies,39.96,17.982,May-2019
30-05-2019,East,Technology,464,134.56,May-2019
30-05-2019,East,Office Supplies,70.368,26.388,May-2019
30-05-2019,Central,Technology,719.976,134.9955,May-2019
30-05-2019,Central,Furniture,355.455,-184.8366,May-2019
30-05-2019,South,Office Supplies,13.62,6.129,May-2019
31-05-2019,South,Technology,113.73,32.9817,May-2019
31-05-2019,South,Technology,659.97,197.991,May-2019
01-06-2019,East,Office Supplies,289.2,83.868,Jun-2019
01-06-2019,East,Office Supplies,45.48,20.9208,Jun-2019
01-06-2019,Central,Furniture,2001.86,580.5394,Jun-2019
01-06-2019,Central,Office Supplies,1503.25,496.0725,Jun-2019
01-06-2019,Central,Office Supplies,25.92,12.4416,Jun-2019
01-06-2019,Central,Office Supplies,47.88,23.94,Jun-2019
01-06-2019,Central,Office Supplies,166.72,41.68,Jun-2019
01-06-2019,Central,Office Supplies,65.52,12.376,Jun-2019
01-06-2019,Central,Office Supplies,138.56,66.5088,Jun-2019
01-06-2019,South,Furniture,22.2,9.102,Jun-2019
01-06-2019,South,Technology,881.93,229.3018,Jun-2019
02-06-2019,South,Office Supplies,8.56,2.6536,Jun-2019
02-06-2019,South,Office Supplies,356.94,107.082,Jun-2019
02-06-2019,South,Technology,239.97,67.1916,Jun-2019
02-06-2019,West,Furniture,73.32,21.996,Jun-2019
02-06-2019,West,Office Supplies,59.808,19.4376,Jun-2019
03-06-2019,West,Furniture,515.88,113.4936,Jun-2019
03-06-2019,Central,Office Supplies,15.28,7.4872,Jun-2019
03-06-2019,Central,Furniture,61.544,-40.0036,Jun-2019
03-06-2019,Central,Office Supplies,15.936,5.1792,Jun-2019
03-06-2019,Central,Office Supplies,132.696,9.9522,Jun-2019
04-06-2019,East,Office Supplies,16.224,5.8812,Jun-2019
04-06-2019,East,Furniture,353.568,-44.196,Jun-2019
04-06-2019,East,Furniture,13.96,6.7008,Jun-2019
04-06-2019,East,Furniture,56.96,21.0752,Jun-2019
04-06-2019,East,Office Supplies,15.56,4.0456,Jun-2019
06-06-2019,East,Office Supplies,13.36,4.9432,Jun-2019
06-06-2019,Central,Office Supplies,100.24,33.831,Jun-2019
06-06-2019,East,Furniture,991.764,-347.1174,Jun-2019
06-06-2019,East,Office Supplies,149.544,50.4711,Jun-2019
06-06-2019,East,Office Supplies,17.14,4.4564,Jun-2019
06-06-2019,Central,Office Supplies,24.588,-38.1114,Jun-2019
06-06-2019,Central,Office Supplies,13.984,4.7196,Jun-2019
06-06-2019,South,Office Supplies,1.365,-0.91,Jun-2019
06-06-2019,South,Office Supplies,62.016,22.4808,Jun-2019
07-06-2019,Central,Furniture,268.935,-209.7693,Jun-2019
07-06-2019,Central,Office Supplies,12.462,-20.5623,Jun-2019
08-06-2019,East,Office Supplies,68.48,25.68,Jun-2019
08-06-2019,East,Office Supplies,1676.88,83.844,Jun-2019
08-06-2019,South,Furniture,170.352,10.647,Jun-2019
08-06-2019,West,Furniture,585.552,73.194,Jun-2019
09-06-2019,West,Furniture,48.86,14.1694,Jun-2019
09-06-2019,West,Furniture,1706.184,85.3092,Jun-2019
09-06-2019,West,Office Supplies,114.9,34.47,Jun-2019
09-06-2019,West,Office Supplies,7.28,1.9656,Jun-2019
09-06-2019,West,Office Supplies,18.504,5.7825,Jun-2019
09-06-2019,West,Technology,911.424,68.3568,Jun-2019
09-06-2019,West,Technology,907.152,90.7152,Jun-2019
09-06-2019,South,Furniture,1441.3,245.021,Jun-2019
09-06-2019,Central,Office Supplies,70.368,6.1572,Jun-2019
09-06-2019,Central,Technology,63.984,10.3974,Jun-2019
09-06-2019,Central,Technology,7.992,0.5994,Jun-2019
09-06-2019,West,Office Supplies,23.1,10.626,Jun-2019
09-06-2019,West,Office Supplies,7.36,0.1472,Jun-2019
09-06-2019,West,Furniture,37.4,14.212,Jun-2019
09-06-2019,West,Office Supplies,18.06,4.6956,Jun-2019
09-06-2019,West,Office Supplies,79.14,36.4044,Jun-2019
10-06-2019,Central,Office Supplies,491.55,240.8595,Jun-2019
13-06-2019,West,Office Supplies,14.52,4.7916,Jun-2019
14-06-2019,Central,Furniture,212.94,57.4938,Jun-2019
15-06-2019,Central,Office Supplies,36.544,11.8768,Jun-2019
15-06-2019,Central,Furniture,797.944,-56.996,Jun-2019
15-06-2019,Central,Furniture,99.918,-18.5562,Jun-2019
15-06-2019,Central,Office Supplies,8.568,-14.5656,Jun-2019
16-06-2019,East,Office Supplies,35,10.5,Jun-2019
16-06-2019,East,Office Supplies,39.552,14.3376,Jun-2019
16-06-2019,East,Office Supplies,41.4,19.458,Jun-2019
16-06-2019,Central,Furniture,647.84,32.392,Jun-2019
17-06-2019,East,Technology,65.97,31.0059,Jun-2019
17-06-2019,West,Furniture,6.24,2.6208,Jun-2019
17-06-2019,West,Office Supplies,3266.376,1061.5722,Jun-2019
17-06-2019,West,Office Supplies,17.9,8.95,Jun-2019
17-06-2019,Central,Office Supplies,62.016,22.4808,Jun-2019
18-06-2019,West,Technology,139.8,12.2325,Jun-2019
20-06-2019,Central,Office Supplies,471.9,155.727,Jun-2019
20-06-2019,Central,Office Supplies,3.52,1.6896,Jun-2019
20-06-2019,Central,Furniture,193.0656,-19.8744,Jun-2019
20-06-2019,Central,Office Supplies,3.392,-5.088,Jun-2019
20-06-2019,Central,Office Supplies,11.648,4.0768,Jun-2019
20-06-2019,Central,Office Supplies,15.552,5.4432,Jun-2019
20-06-2019,Central,Office Supplies,509.488,-127.372,Jun-2019
20-06-2019,Central,Technology,418.8,-97.72,Jun-2019
20-06-2019,Central,Technology,201.584,20.1584,Jun-2019
21-06-2019,South,Furniture,104.01,14.5614,Jun-2019
21-06-2019,South,Office Supplies,36.84,10.3152,Jun-2019
21-06-2019,South,Technology,284.82,74.0532,Jun-2019
21-06-2019,East,Office Supplies,3.76,1.0904,Jun-2019
21-06-2019,East,Technology,1322.93,357.1911,Jun-2019
21-06-2019,East,Office Supplies,59.7,26.865,Jun-2019
21-06-2019,East,Office Supplies,19.65,9.039,Jun-2019
21-06-2019,East,Technology,617.97,160.6722,Jun-2019
21-06-2019,East,Furniture,3.984,0.6474,Jun-2019
21-06-2019,East,Office Supplies,44.416,3.8864,Jun-2019
21-06-2019,East,Office Supplies,9.006,-7.2048,Jun-2019
21-06-2019,East,Office Supplies,24.896,8.4024,Jun-2019
21-06-2019,East,Technology,95.968,28.7904,Jun-2019
21-06-2019,East,Technology,206.991,-172.4925,Jun-2019
21-06-2019,East,Office Supplies,21.4,6.206,Jun-2019
21-06-2019,East,Technology,1214.85,352.3065,Jun-2019
21-06-2019,West,Office Supplies,11.088,-8.1312,Jun-2019
21-06-2019,West,Office Supplies,25.164,-16.776,Jun-2019
22-06-2019,Central,Office Supplies,501.81,0,Jun-2019
22-06-2019,Central,Office Supplies,161.94,9.7164,Jun-2019
22-06-2019,West,Office Supplies,8.226,-6.0324,Jun-2019
22-06-2019,West,Technology,196.752,56.5662,Jun-2019
22-06-2019,East,Furniture,853.93,0,Jun-2019
22-06-2019,East,Furniture,170.058,-4.8588,Jun-2019
22-06-2019,East,Technology,82.782,-15.1767,Jun-2019
23-06-2019,East,Technology,86.376,1.0797,Jun-2019
23-06-2019,South,Office Supplies,20.016,1.7514,Jun-2019
23-06-2019,South,Office Supplies,3.104,0.3492,Jun-2019
24-06-2019,West,Furniture,4.272,0.9612,Jun-2019
25-06-2019,West,Furniture,447.84,11.196,Jun-2019
25-06-2019,West,Office Supplies,9.328,0.8162,Jun-2019
25-06-2019,West,Office Supplies,71.632,17.908,Jun-2019
25-06-2019,West,Technology,263.96,19.797,Jun-2019
27-06-2019,South,Furniture,85.98,22.3548,Jun-2019
27-06-2019,South,Office Supplies,306.2,0,Jun-2019
27-06-2019,South,Technology,223.96,53.7504,Jun-2019
28-06-2019,East,Furniture,1228.465,0,Jun-2019
28-06-2019,East,Office Supplies,3.168,-2.4288,Jun-2019
28-06-2019,East,Office Supplies,31.086,-22.7964,Jun-2019
28-06-2019,East,Office Supplies,41.472,14.5152,Jun-2019
28-06-2019,East,Office Supplies,335.52,117.432,Jun-2019
28-06-2019,Central,Office Supplies,6.08,3.04,Jun-2019
29-06-2019,East,Office Supplies,13.92,4.872,Jun-2019
29-06-2019,East,Office Supplies,32.76,3.6855,Jun-2019
30-06-2019,West,Office Supplies,32.4,10.368,Jun-2019
30-06-2019,Central,Office Supplies,21.312,7.1928,Jun-2019
30-06-2019,Central,Office Supplies,25.92,9.072,Jun-2019
30-06-2019,East,Office Supplies,6.6,2.904,Jun-2019
30-06-2019,East,Office Supplies,2.688,0.84,Jun-2019
30-06-2019,Central,Office Supplies,5.248,1.64,Jun-2019
30-06-2019,East,Office Supplies,334.768,108.7996,Jun-2019
30-06-2019,South,Office Supplies,310.688,108.7408,Jun-2019
01-07-2019,West,Office Supplies,19.92,6.972,Jul-2019
01-07-2019,South,Office Supplies,5.184,-3.6288,Jul-2019
01-07-2019,South,Technology,575.92,71.99,Jul-2019
02-07-2019,East,Office Supplies,5.58,2.1762,Jul-2019
02-07-2019,East,Technology,73.98,19.9746,Jul-2019
04-07-2019,West,Office Supplies,32.432,3.2432,Jul-2019
04-07-2019,West,Office Supplies,177.536,62.1376,Jul-2019
04-07-2019,South,Office Supplies,15.6,7.644,Jul-2019
04-07-2019,South,Office Supplies,21.84,10.92,Jul-2019
05-07-2019,South,Furniture,19.52,5.368,Jul-2019
05-07-2019,South,Furniture,213.216,15.9912,Jul-2019
05-07-2019,South,Office Supplies,9.81,-6.867,Jul-2019
05-07-2019,West,Office Supplies,180.96,67.86,Jul-2019
05-07-2019,South,Office Supplies,4.368,0.3822,Jul-2019
05-07-2019,South,Office Supplies,14.62,6.8714,Jul-2019
05-07-2019,South,Office Supplies,19.44,9.3312,Jul-2019
05-07-2019,South,Technology,479.97,163.1898,Jul-2019
05-07-2019,Central,Office Supplies,281.424,-35.178,Jul-2019
05-07-2019,Central,Office Supplies,220.776,-44.1552,Jul-2019
06-07-2019,East,Technology,559.992,174.9975,Jul-2019
06-07-2019,West,Furniture,478.48,47.848,Jul-2019
07-07-2019,East,Furniture,172.186,-46.7362,Jul-2019
07-07-2019,East,Furniture,69.008,12.0764,Jul-2019
08-07-2019,West,Furniture,502.488,-87.9354,Jul-2019
08-07-2019,West,Office Supplies,196.704,68.8464,Jul-2019
08-07-2019,East,Furniture,63.882,10.647,Jul-2019
09-07-2019,West,Furniture,119.833,7.049,Jul-2019
09-07-2019,West,Office Supplies,5.56,2.224,Jul-2019
09-07-2019,West,Office Supplies,14.304,4.6488,Jul-2019
09-07-2019,West,Office Supplies,32.4,15.552,Jul-2019
09-07-2019,West,Office Supplies,41.904,14.1426,Jul-2019
09-07-2019,West,Office Supplies,2.88,1.4112,Jul-2019
09-07-2019,West,Office Supplies,23.92,4.0664,Jul-2019
09-07-2019,Central,Office Supplies,14.352,4.485,Jul-2019
09-07-2019,Central,Office Supplies,10.368,3.6288,Jul-2019
11-07-2019,Central,Office Supplies,10.368,3.6288,Jul-2019
11-07-2019,Central,Technology,575.968,43.1976,Jul-2019
11-07-2019,East,Office Supplies,18.28,6.398,Jul-2019
11-07-2019,East,Office Supplies,49.12,23.0864,Jul-2019
11-07-2019,East,Furniture,854.94,213.735,Jul-2019
11-07-2019,East,Furniture,124.11,52.1262,Jul-2019
11-07-2019,East,Office Supplies,14.4,7.056,Jul-2019
11-07-2019,East,Office Supplies,177.2,83.284,Jul-2019
11-07-2019,East,Technology,197.97,57.4113,Jul-2019
11-07-2019,East,Technology,164.85,47.8065,Jul-2019
12-07-2019,West,Office Supplies,249.75,44.955,Jul-2019
12-07-2019,West,Technology,255.936,28.7928,Jul-2019
12-07-2019,Central,Office Supplies,35.856,12.9978,Jul-2019
12-07-2019,Central,Technology,23.84,3.278,Jul-2019
12-07-2019,West,Furniture,698.352,-17.4588,Jul-2019
12-07-2019,West,Office Supplies,7.712,2.7956,Jul-2019
12-07-2019,West,Furniture,123.136,13.8528,Jul-2019
12-07-2019,West,Office Supplies,11.264,3.8016,Jul-2019
12-07-2019,Central,Furniture,512.358,-14.6388,Jul-2019
12-07-2019,Central,Office Supplies,22.288,3.9004,Jul-2019
12-07-2019,Central,Office Supplies,3.488,0.5668,Jul-2019
12-07-2019,Central,Office Supplies,16.032,5.6112,Jul-2019
13-07-2019,West,Furniture,351.216,4.3902,Jul-2019
14-07-2019,Central,Office Supplies,29.932,-46.3946,Jul-2019
14-07-2019,Central,Technology,38.272,3.8272,Jul-2019
14-07-2019,East,Office Supplies,17.94,4.485,Jul-2019
14-07-2019,East,Office Supplies,39.48,11.0544,Jul-2019
14-07-2019,West,Office Supplies,55.92,6.291,Jul-2019
14-07-2019,East,Furniture,31.984,1.1994,Jul-2019
14-07-2019,East,Office Supplies,41.584,4.6782,Jul-2019
14-07-2019,East,Technology,13.494,-2.249,Jul-2019
14-07-2019,East,Technology,23.988,-13.993,Jul-2019
15-07-2019,Central,Office Supplies,6.54,2.6814,Jul-2019
15-07-2019,Central,Technology,2.97,1.3068,Jul-2019
18-07-2019,West,Furniture,259.136,-25.9136,Jul-2019
18-07-2019,East,Office Supplies,13.904,4.5188,Jul-2019
19-07-2019,East,Furniture,70.56,-4.032,Jul-2019
19-07-2019,East,Office Supplies,3.81,1.8288,Jul-2019
19-07-2019,East,Office Supplies,20.88,9.6048,Jul-2019
19-07-2019,East,Technology,359.98,93.5948,Jul-2019
19-07-2019,West,Office Supplies,6.096,2.2098,Jul-2019
20-07-2019,West,Office Supplies,13.12,3.8048,Jul-2019
20-07-2019,West,Office Supplies,11.96,5.8604,Jul-2019
20-07-2019,West,Office Supplies,535.41,160.623,Jul-2019
20-07-2019,West,Technology,41.94,15.0984,Jul-2019
20-07-2019,West,Furniture,43.02,15.4872,Jul-2019
20-07-2019,West,Office Supplies,8.704,3.1552,Jul-2019
20-07-2019,West,Office Supplies,104.85,50.328,Jul-2019
20-07-2019,West,Office Supplies,19.92,9.7608,Jul-2019
20-07-2019,East,Office Supplies,27.36,-21.888,Jul-2019
20-07-2019,East,Office Supplies,25.984,-5.1968,Jul-2019
20-07-2019,Central,Furniture,981.372,-140.196,Jul-2019
20-07-2019,Central,Furniture,16.74,-14.229,Jul-2019
20-07-2019,Central,Office Supplies,342.864,38.5722,Jul-2019
20-07-2019,West,Office Supplies,89.712,30.2778,Jul-2019
20-07-2019,West,Office Supplies,22.83,10.7301,Jul-2019
21-07-2019,Central,Technology,35.98,10.0744,Jul-2019
21-07-2019,West,Furniture,801.568,50.098,Jul-2019
21-07-2019,West,Furniture,272.848,27.2848,Jul-2019
21-07-2019,West,Office Supplies,99.2,25.792,Jul-2019
21-07-2019,Central,Furniture,657.93,-93.99,Jul-2019
21-07-2019,Central,Office Supplies,4.992,-12.9792,Jul-2019
21-07-2019,Central,Office Supplies,1.044,-1.827,Jul-2019
21-07-2019,Central,Office Supplies,87.92,29.673,Jul-2019
22-07-2019,West,Furniture,717.72,71.772,Jul-2019
22-07-2019,West,Furniture,170.352,19.1646,Jul-2019
22-07-2019,West,Office Supplies,11.52,3.2256,Jul-2019
22-07-2019,West,Office Supplies,236.5,68.585,Jul-2019
22-07-2019,West,Office Supplies,19.68,6.4944,Jul-2019
22-07-2019,East,Office Supplies,5.96,1.6688,Jul-2019
22-07-2019,East,Technology,159.98,57.5928,Jul-2019
22-07-2019,Central,Office Supplies,26.632,1.3316,Jul-2019
23-07-2019,East,Technology,99.98,7.9984,Jul-2019
23-07-2019,West,Office Supplies,9.24,0.924,Jul-2019
23-07-2019,West,Office Supplies,8.16,-5.712,Jul-2019
23-07-2019,West,Technology,479.04,-29.94,Jul-2019
23-07-2019,West,Technology,1023.936,179.1888,Jul-2019
23-07-2019,West,Office Supplies,40.7,11.803,Jul-2019
23-07-2019,West,Technology,45,4.95,Jul-2019
23-07-2019,West,Technology,604.752,60.4752,Jul-2019
23-07-2019,West,Technology,302.376,37.797,Jul-2019
25-07-2019,West,Furniture,77.92,34.2848,Jul-2019
25-07-2019,West,Office Supplies,53.72,15.0416,Jul-2019
25-07-2019,West,Office Supplies,8187.65,327.506,Jul-2019
25-07-2019,West,Office Supplies,6.48,3.1752,Jul-2019
25-07-2019,West,Office Supplies,15.52,4.5008,Jul-2019
26-07-2019,South,Furniture,67.88,18.3276,Jul-2019
26-07-2019,South,Furniture,25.71,9.2556,Jul-2019
26-07-2019,South,Office Supplies,162.89,76.5583,Jul-2019
26-07-2019,West,Furniture,674.352,-109.5822,Jul-2019
26-07-2019,West,Furniture,134.01,36.1827,Jul-2019
26-07-2019,West,Technology,170.97,70.0977,Jul-2019
26-07-2019,West,Technology,911.984,113.998,Jul-2019
26-07-2019,Central,Office Supplies,123.552,-29.3436,Jul-2019
26-07-2019,West,Technology,111.93,34.6983,Jul-2019
26-07-2019,Central,Furniture,17.496,-10.0602,Jul-2019
26-07-2019,Central,Office Supplies,4.836,-12.09,Jul-2019
26-07-2019,Central,Office Supplies,16.784,-26.8544,Jul-2019
26-07-2019,Central,Office Supplies,8.88,-13.32,Jul-2019
26-07-2019,Central,Office Supplies,2177.584,-3701.8928,Jul-2019
26-07-2019,Central,Technology,431.136,-26.946,Jul-2019
27-07-2019,West,Technology,238,38.08,Jul-2019
27-07-2019,East,Office Supplies,65.78,32.2322,Jul-2019
27-07-2019,West,Office Supplies,276.28,0,Jul-2019
28-07-2019,South,Furniture,129.888,12.9888,Jul-2019
28-07-2019,South,Office Supplies,48.944,16.5186,Jul-2019
28-07-2019,South,Office Supplies,14.32,5.191,Jul-2019
30-07-2019,West,Furniture,1367.84,259.8896,Jul-2019
01-08-2019,South,Furniture,44.128,12.1352,Aug-2019
01-08-2019,South,Office Supplies,62.92,10.2245,Aug-2019
01-08-2019,South,Office Supplies,17.544,5.9211,Aug-2019
01-08-2019,South,Office Supplies,78.304,29.364,Aug-2019
01-08-2019,West,Office Supplies,19.752,6.9132,Aug-2019
